event_id,publish_date,disruption_type,location_entities,severity_score,predicted_label,predicted_probability
784f3aee69,1420483810000,PORT_CONGESTION,"CA,US",5,1,0.5182
eaa9edea07,2015-01-08,PORT_CONGESTION,UNKNOWN,9,1,0.9239
9ca4715d24,2015-01-12,PORT_CONGESTION,VI,8,1,0.8089
0bd970983b,2015-01-14,PORT_CONGESTION,VI,9,1,0.935
750045bfd7,1421681883000,PORT_CONGESTION,"US,VI,CA,MX",9,1,0.9314
3753c6094b,2015-01-19,PORT_CONGESTION,UNKNOWN,9,1,0.9266
d68125eee6,2015-01-19,PORT_CONGESTION,US,8,1,0.8357
3f889c6e15,1421765578000,PORT_CONGESTION,"WF,US",8,1,0.8333
a8ca96ae93,2015-01-20,PORT_CONGESTION,ZW,7,1,0.7102
ae47bde9f3,2015-01-21,PORT_CONGESTION,UNKNOWN,6,1,0.6008
ac1c813af5,2015-01-22,PORT_CONGESTION,US,6,1,0.6137
deb5cb33b5,2015-01-22,PORT_CONGESTION,UNKNOWN,8,1,0.8003
7bb6f6fda5,2015-01-22,GENERAL_DISRUPTION,"IO,KN",7,1,0.7936
bd410e4329,2015-01-23,PORT_CONGESTION,"CN,VI",5,1,0.5771
2d7f93ed1f,1422050660000,PORT_CONGESTION,"VI,US",9,1,0.9062
986cc8b75e,2015-01-26,PORT_CONGESTION,UNKNOWN,9,1,0.9034
ce68867d51,2015-01-26,PORT_CONGESTION,"CN,VI,AS",8,1,0.8855
99131bb262,1422648050000,PORT_CONGESTION,"GH,KW",8,1,0.8588
2e2995fd7a,1422891598000,PORT_CONGESTION,"VI,SG,JP,DE,RU,CN",8,1,0.8638
b6c383efa8,1423003984000,PORT_CONGESTION,"VI,CA,US",7,1,0.776
06e9f3da7a,1422984155000,PORT_CONGESTION,"HK,ES,BR,MX,DE,VI",8,1,0.8268
1390f373ac,2015-02-04,PORT_CONGESTION,CN,8,1,0.8848
1a8b2e8daa,1423092727000,PORT_CONGESTION,VI,7,1,0.7518
83c67ecdae,2015-02-05,PORT_CONGESTION,UNKNOWN,7,1,0.7461
548012fc56,2015-02-05,PORT_CONGESTION,UNKNOWN,9,1,0.9123
a4bb350489,2015-02-09,PORT_CONGESTION,UNKNOWN,9,1,0.9219
c0b5e2f4c8,2015-02-09,PORT_CONGESTION,UNKNOWN,6,1,0.6342
d1dc1e71cc,2015-02-10,PORT_CONGESTION,"VI,PL",9,1,0.9341
c4436ffd5e,2015-02-10,PORT_CONGESTION,UNKNOWN,7,1,0.7416
054d6ab2f0,2015-02-11,PORT_CONGESTION,UNKNOWN,9,1,0.9248
8637c06627,2015-02-13,PORT_CONGESTION,GB,8,1,0.8321
f9e91efc38,2015-02-13,PORT_CONGESTION,UNKNOWN,9,2,0.9978
da077ae647,1424020815000,PORT_CONGESTION,US,8,1,0.8894
12de2fa8b2,2015-02-17,PORT_CONGESTION,UNKNOWN,8,1,0.8839
830f4344f5,2015-02-17,PORT_CONGESTION,UNKNOWN,9,1,0.908
28a85101b9,2015-02-17,PORT_CONGESTION,VI,8,1,0.8962
5c09a73dae,2015-02-18,PORT_CONGESTION,UNKNOWN,7,1,0.7614
7bed74160b,1424281287000,PORT_CONGESTION,VI,9,1,0.924
049e3b7d8b,2015-02-19,PORT_CONGESTION,VI,8,1,0.8926
316c31492c,1424382611000,PORT_CONGESTION,"VI,DE",6,1,0.6808
5a4761d4b8,1424370600000,PORT_CONGESTION,UNKNOWN,5,1,0.5081
a97853dada,2015-02-20,PORT_CONGESTION,CN,6,1,0.6444
9e39a9ed87,2015-02-20,PORT_CONGESTION,UNKNOWN,9,1,0.9295
4bf71c71d8,2015-02-20,PORT_CONGESTION,UNKNOWN,7,1,0.7664
c2a63a5143,2015-02-23,PORT_CONGESTION,UNKNOWN,9,1,0.9134
cf49faadaa,2015-02-23,PORT_CONGESTION,UNKNOWN,8,1,0.8167
da4a575422,2015-02-23,PORT_CONGESTION,UNKNOWN,7,1,0.7508
7bf1c36a83,2015-02-24,PORT_CONGESTION,UNKNOWN,6,1,0.6103
5283d6b3af,1424881700000,PORT_CONGESTION,US,6,1,0.6718
9c5b413270,1424877160000,PORT_CONGESTION,UNKNOWN,7,1,0.7818
640aadaaf6,1424969029000,PORT_CONGESTION,VI,9,1,0.9246
61b4069ece,1424900813000,PORT_CONGESTION,"VI,CN",8,1,0.8935
e326bec96b,2015-02-26,PORT_CONGESTION,UNKNOWN,8,1,0.8503
204729908a,2015-02-26,PORT_CONGESTION,UNKNOWN,8,1,0.8726
750380b30c,2015-02-26,PORT_CONGESTION,UNKNOWN,8,1,0.8857
fed0889a25,2015-02-27,PORT_CONGESTION,UNKNOWN,5,1,0.5482
2f9864efa3,2015-02-27,PORT_CONGESTION,VI,8,1,0.8995
7f03eae5fe,2015-02-27,PORT_CONGESTION,UNKNOWN,9,1,0.9137
f8e4871753,2015-02-27,PORT_CONGESTION,VI,6,1,0.6928
65543a6ead,1425309687000,PORT_CONGESTION,"US,VI",9,1,0.9226
fc67183e2a,2015-03-02,PORT_CONGESTION,UNKNOWN,6,1,0.6775
675fe85ce1,1425480914000,PORT_CONGESTION,UNKNOWN,7,1,0.7679
bf07310ef6,2015-03-04,PORT_CONGESTION,UNKNOWN,9,1,0.9007
3b418acd0d,2015-03-04,PORT_CONGESTION,UNKNOWN,9,1,0.9043
b378137e45,1425572961000,PORT_CONGESTION,"AS,VI",8,1,0.8309
e14578aaca,2015-03-05,PORT_CONGESTION,UNKNOWN,9,1,0.9291
f674018a34,2015-03-05,PORT_CONGESTION,UNKNOWN,9,1,0.9225
511fe476df,1425653115000,PORT_CONGESTION,IN,8,1,0.81
076f7396cb,2015-03-06,PORT_CONGESTION,UNKNOWN,7,1,0.7979
ce2e9b64c4,2015-03-06,PORT_CONGESTION,UNKNOWN,8,1,0.8517
7c689328e1,2015-03-06,PORT_CONGESTION,"CN,VI,DE",6,1,0.6971
1a36b06ff7,2015-03-09,PORT_CONGESTION,UNKNOWN,8,1,0.8251
bccdddc316,2015-03-09,PORT_CONGESTION,UNKNOWN,8,1,0.8734
eff3535f86,2015-03-09,PORT_CONGESTION,"US,VI,CN,VN,BD,IS",8,1,0.8871
2f4a9948da,2015-03-09,PORT_CONGESTION,UNKNOWN,9,2,0.9979
c15adc7675,2015-03-11,PORT_CONGESTION,"IN,CN",7,1,0.7266
87ca2e8365,1426110575000,PORT_CONGESTION,"CN,HK",8,1,0.8508
c54ff81fe0,2015-03-12,PORT_CONGESTION,US,9,1,0.9316
57e105985d,2015-03-12,PORT_CONGESTION,CN,8,1,0.8638
f263144422,2015-03-16,PORT_CONGESTION,UNKNOWN,9,1,0.9374
1fe19970ec,2015-03-16,PORT_CONGESTION,GB,8,1,0.8865
4bbdb12740,2015-03-16,PORT_CONGESTION,JP,9,1,0.9315
b81ec2b81c,2015-03-17,PORT_CONGESTION,UNKNOWN,5,1,0.5247
424f921303,2015-03-18,LABOR_STRIKE,GB,7,1,0.7156
f40b929001,2015-03-18,PORT_CONGESTION,"AU,VI,NZ,HN",8,1,0.8683
7662ad54e9,1426781321000,PORT_CONGESTION,DE,9,1,0.9117
37d94bb1ed,1426710852000,PORT_CONGESTION,"KE,CI",9,1,0.9079
391b5cfcdc,1427122998000,PORT_CONGESTION,"MM,JP,TH,ID,PH,VN,VI,CN,IN",7,1,0.7414
ee17404ade,2015-03-23,PORT_CONGESTION,UNKNOWN,9,1,0.9305
97754a2a09,2015-03-24,PORT_CONGESTION,UNKNOWN,8,1,0.84
9e69c3db55,2015-03-27,PORT_CONGESTION,UNKNOWN,8,1,0.8353
5a38b98946,2015-03-30,PORT_CONGESTION,UNKNOWN,7,1,0.7626
de50e08dc7,2015-03-31,PORT_CONGESTION,VI,9,1,0.9151
859e1aaeb9,2015-03-31,PORT_CONGESTION,"YE,SA,IR,VI",6,1,0.6863
6e14973a58,2015-04-02,PORT_CONGESTION,UNKNOWN,9,1,0.9253
5c3e55d080,2015-04-02,PORT_CONGESTION,VI,7,1,0.7356
507c21482c,1428019428000,PORT_CONGESTION,"VI,CN",9,1,0.9202
ce893fdd2d,2015-04-06,GENERAL_DISRUPTION,UNKNOWN,6,1,0.6238
4dc391d47c,1428408641000,PORT_CONGESTION,UNKNOWN,7,1,0.7796
4addab3abe,2015-04-07,PORT_CONGESTION,"VI,AE,QA,US",5,1,0.505
f90c0ef2d1,1428442002000,PORT_CONGESTION,"BR,AR,UY,CL,BO,PE",8,1,0.8129
99077205d9,2015-04-08,PORT_CONGESTION,UNKNOWN,9,1,0.939
d367d42db4,2015-04-09,PORT_CONGESTION,"MX,VI",9,1,0.926
606f8ebcde,2015-04-10,PORT_CONGESTION,CH,7,1,0.7378
305f18200b,2015-04-13,PORT_CONGESTION,VI,9,1,0.935
c4dd1023c0,1429025606000,PORT_CONGESTION,CH,5,1,0.5733
e8d93b092d,2015-04-17,PORT_CONGESTION,KN,7,1,0.7963
ec86d856bd,2015-04-17,PORT_CONGESTION,VI,7,1,0.7542
6f978f1dca,2015-04-20,PORT_CONGESTION,VI,8,1,0.8841
752cd547fe,2015-04-21,PORT_CONGESTION,VI,9,1,0.9076
8339ae0390,1429719108000,PORT_CONGESTION,UNKNOWN,5,1,0.5809
26ccf78239,1430153205000,PORT_CONGESTION,"VI,PY",9,2,0.9978
1758a7b0f7,2015-04-27,PORT_CONGESTION,"TH,JP",8,1,0.8823
8e88e1aad5,1430316323000,PORT_CONGESTION,VI,9,1,0.9082
7add927662,1430491182000,PORT_CONGESTION,"JP,VI,SG,CN",8,1,0.8749
cdd30536fd,1430504520000,PORT_CONGESTION,"US,CN,VI,CA,BR",8,1,0.883
d25a21be52,1430758250000,PORT_CONGESTION,"HK,US",9,1,0.9041
a0accd3ffe,2015-05-04,PORT_CONGESTION,UNKNOWN,9,1,0.9259
56809e7615,1430775420000,PORT_CONGESTION,"AS,US",8,1,0.8976
31ed227ced,2015-05-05,PORT_CONGESTION,"VI,CN,BR",9,1,0.9125
2fcd55c90b,1430934929000,PORT_CONGESTION,"US,VI",8,1,0.8567
72e443f308,2015-05-07,PORT_CONGESTION,UNKNOWN,9,1,0.9091
0662a9a2e6,2015-05-07,PORT_CONGESTION,VI,9,2,0.9979
a5a22f886d,2015-05-07,PORT_CONGESTION,UNKNOWN,8,1,0.896
51676459de,1431098141000,PORT_CONGESTION,"VI,JP,CN,CA",6,1,0.6278
1462855d05,1431023378000,PORT_CONGESTION,UNKNOWN,8,1,0.8102
8f5df46d51,2015-05-08,PORT_CONGESTION,UNKNOWN,7,1,0.745
9bc39cb179,1431257607000,PORT_CONGESTION,"VI,CN,AU,JP,SG",5,1,0.5464
c2502c079a,2015-05-11,PORT_CONGESTION,VI,8,1,0.8816
b9e95ce029,2015-05-12,PORT_CONGESTION,UNKNOWN,9,1,0.9176
a18002b192,1431544233000,PORT_CONGESTION,US,7,1,0.7305
5ea9964836,2015-05-15,PORT_CONGESTION,UNKNOWN,8,1,0.8982
b29fd9c9a5,2015-05-15,PORT_CONGESTION,UNKNOWN,8,1,0.8757
9ffc16d2c7,2015-05-15,PORT_CONGESTION,UNKNOWN,8,1,0.8731
5f1b453990,2015-05-18,PORT_CONGESTION,GB,6,1,0.6264
354ffeb8e3,2015-05-18,PORT_CONGESTION,VI,8,1,0.8518
e0af4020c2,2015-05-18,PORT_CONGESTION,AF,9,1,0.9009
c1f3502262,2015-05-18,PORT_CONGESTION,UNKNOWN,8,1,0.8691
5895691417,2015-05-19,PORT_CONGESTION,"VI,US,PR",7,1,0.7641
64faa3ca8b,2015-05-19,PORT_CONGESTION,CN,8,1,0.8737
036859944b,2015-05-20,PORT_CONGESTION,UNKNOWN,7,1,0.7071
fd38edea30,2015-05-21,PORT_CONGESTION,GB,6,1,0.6179
e63233bfef,2015-05-21,PORT_CONGESTION,UNKNOWN,8,1,0.8174
560efb4ec4,2015-05-22,PORT_CONGESTION,VI,8,1,0.8788
3fd62b2545,2015-05-28,PORT_CONGESTION,BR,6,1,0.641
4254527b1e,2015-05-28,PORT_CONGESTION,"CN,VI",8,1,0.8211
d1bc69aa2b,2015-05-28,PORT_CONGESTION,UNKNOWN,6,1,0.6726
016c4a7b94,2015-06-01,PORT_CONGESTION,UNKNOWN,9,2,0.9979
fb992b8440,1433345974000,PORT_CONGESTION,UNKNOWN,5,1,0.5527
a5815b3130,1433281257000,PORT_CONGESTION,VI,7,1,0.7798
8ef49c4bdd,2015-06-03,PORT_CONGESTION,"US,GB",6,1,0.6319
7d290cdace,1433365286000,PORT_CONGESTION,"US,JP,KR,GE,FR",9,1,0.9249
5cf91ccaf3,2015-06-04,PORT_CONGESTION,VI,8,1,0.8342
bea239db94,1433772593000,PORT_CONGESTION,"VI,GB,US,FR,DE,CN",8,1,0.8995
29366b4e1d,2015-06-11,PORT_CONGESTION,"VI,BZ,CA",9,1,0.9101
76b65964cc,2015-06-12,PORT_CONGESTION,GB,5,1,0.5214
0da09c4b86,2015-06-12,PORT_CONGESTION,VI,9,1,0.9301
2313e85842,1434387054000,PORT_CONGESTION,"CN,JP,HK",5,1,0.5939
90668aeae2,2015-06-15,PORT_CONGESTION,"JP,TH",9,1,0.9321
df9e0322ef,1434406119000,PORT_CONGESTION,VI,7,1,0.7543
2b68374aa7,2015-06-16,PORT_CONGESTION,UNKNOWN,9,1,0.9064
8eb1fe752d,2015-06-19,PORT_CONGESTION,US,8,1,0.8803
e067b36ec9,2015-06-19,PORT_CONGESTION,UNKNOWN,5,1,0.5781
afae1c7260,2015-06-19,PORT_CONGESTION,VI,8,1,0.8821
1d8eac56ee,2015-06-22,PORT_CONGESTION,GB,8,1,0.8216
1ebd209130,1435067421000,PORT_CONGESTION,"CA,MX,VI,US",9,1,0.928
be6cfab4ac,1435009465000,PORT_CONGESTION,"IT,VI,US,VC,GH,GE,FR",8,1,0.8641
5a6f75a6c9,2015-06-23,PORT_CONGESTION,VI,7,1,0.7164
4af534161e,2015-06-26,GENERAL_DISRUPTION,UNKNOWN,7,1,0.708
8f3fda552e,2015-06-26,PORT_CONGESTION,UNKNOWN,8,1,0.8314
6c85804aa3,2015-06-29,PORT_CONGESTION,UNKNOWN,8,1,0.8097
eb171bcd0b,2015-06-29,PORT_CONGESTION,VI,9,1,0.9299
b0fd9db9ac,2015-06-29,PORT_CONGESTION,VI,8,1,0.8732
d5ce064d99,2015-07-01,GENERAL_DISRUPTION,UNKNOWN,7,1,0.7447
d7e49284d9,1435846218000,LABOR_STRIKE,"GB,DE",8,1,0.8418
259e98f1bf,2015-07-06,PORT_CONGESTION,VI,8,1,0.8953
9e671ab4ee,1436204380000,PORT_CONGESTION,"VI,CR,US",8,1,0.8779
cd86bece91,2015-07-07,PORT_CONGESTION,UNKNOWN,8,1,0.854
20be049a34,2015-07-08,PORT_CONGESTION,VI,8,1,0.8439
ba7927e5db,2015-07-08,PORT_CONGESTION,UNKNOWN,5,1,0.5436
61d5dcbc11,1436453803000,LABOR_STRIKE,"GB,DE",8,1,0.8132
cff8535820,1436475298000,PORT_CONGESTION,"LA,BE,VI,US,MX,CA,GE",9,1,0.9262
b5a4aed464,2015-07-10,PORT_CONGESTION,GB,8,1,0.8157
2483c4c89e,2015-07-10,PORT_CONGESTION,"MX,CN,AS,VI",9,1,0.9347
1c3fc6ba22,2015-07-10,PORT_CONGESTION,UNKNOWN,9,1,0.9231
cda446727a,2015-07-13,PORT_CONGESTION,UNKNOWN,8,1,0.8679
1e90b5a227,2015-07-13,PORT_CONGESTION,"VI,US",9,1,0.9067
6c1c9bb444,2015-07-13,PORT_CONGESTION,AU,8,1,0.862
50a788184d,1436878614000,PORT_CONGESTION,"GB,US",5,1,0.5991
6787ed3233,2015-07-14,PORT_CONGESTION,UNKNOWN,9,1,0.9325
3550f32e53,2015-07-14,PORT_CONGESTION,VI,5,1,0.5234
f88df83dd2,2015-07-16,PORT_CONGESTION,UNKNOWN,5,1,0.598
eb86ade714,2015-07-20,PORT_CONGESTION,UNKNOWN,8,1,0.8641
e6067a54d6,2015-07-20,PORT_CONGESTION,UNKNOWN,7,1,0.7565
f52f91eac1,2015-07-22,LABOR_STRIKE,"ES,DE,CN",5,1,0.5012
fb65ec5a33,1437656584000,PORT_CONGESTION,GB,5,1,0.5281
6cce1017f0,2015-07-27,PORT_CONGESTION,UNKNOWN,9,1,0.9267
9042b66163,1438097380000,PORT_CONGESTION,"GB,DE",9,1,0.9193
93569661c1,2015-07-29,GEOPOLITICAL,UNKNOWN,10,1,0.8913
27eff683f9,1438190557000,PORT_CONGESTION,UNKNOWN,9,1,0.9245
58b95dea8c,2015-07-30,PORT_CONGESTION,UNKNOWN,5,1,0.5807
bf39482280,2015-07-30,PORT_CONGESTION,UNKNOWN,9,1,0.9293
fef653b0f5,2015-07-31,PORT_CONGESTION,UNKNOWN,8,1,0.8668
6a178263f0,2015-08-03,PORT_CONGESTION,UNKNOWN,7,1,0.7552
d9d9622c06,2015-08-03,SUPPLIER_FINANCIAL,UNKNOWN,10,1,0.8924
61369e14d1,2015-08-03,PORT_CONGESTION,"MX,PA",9,1,0.9037
872f707b18,1438720405000,PORT_CONGESTION,VI,6,1,0.6141
5cb726ddec,2015-08-05,GENERAL_DISRUPTION,UNKNOWN,6,1,0.6386
f6036d6b13,1438878969000,PORT_CONGESTION,US,8,1,0.8824
5aa6ea3cce,1438860187000,LABOR_STRIKE,"GB,DE",8,1,0.822
8fce6180ad,2015-08-06,PORT_CONGESTION,MX,8,1,0.861
4aa35eb592,2015-08-06,PORT_CONGESTION,UNKNOWN,7,1,0.7319
67d1355fe7,2015-08-07,PORT_CONGESTION,UNKNOWN,8,1,0.8856
4c645db1ce,2015-08-10,PORT_CONGESTION,US,8,1,0.8952
b54eb97c1b,2015-08-10,PORT_CONGESTION,KI,5,1,0.5942
44347b16b4,2015-08-10,PORT_CONGESTION,"US,VI,CA",5,1,0.5601
ddd5faf5a0,2015-08-10,PORT_CONGESTION,UNKNOWN,7,1,0.7168
a470d3a38d,2015-08-11,PORT_CONGESTION,UNKNOWN,7,1,0.7785
2fe9d1c550,2015-08-12,PORT_CONGESTION,UNKNOWN,8,1,0.848
2dc6cfbc3d,2015-08-14,PORT_CONGESTION,UNKNOWN,5,1,0.5519
9bc2f572f4,2015-08-17,PORT_CONGESTION,UNKNOWN,8,1,0.8143
9cbf2b11cb,1439905286000,PORT_CONGESTION,UNKNOWN,8,1,0.8257
a178384b99,2015-08-18,GENERAL_DISRUPTION,UNKNOWN,5,1,0.504
dc877efa20,1440002525000,PORT_CONGESTION,UNKNOWN,8,1,0.8283
f02e49373c,2015-08-19,PORT_CONGESTION,"MY,VI",8,1,0.8062
0189ac04a7,2015-08-20,PORT_CONGESTION,VI,8,1,0.8986
3cc563583f,2015-08-24,PORT_CONGESTION,UNKNOWN,8,1,0.8262
2e42deadae,2015-08-24,PORT_CONGESTION,UNKNOWN,9,1,0.9028
a3d86983cd,1440501690000,PORT_CONGESTION,"HK,CN,GR,JP,VI,TW",7,1,0.7773
167674ed31,2015-08-26,PORT_CONGESTION,SG,7,1,0.7319
b4ad16decf,2015-08-28,PORT_CONGESTION,VI,8,1,0.8734
1827b47779,2015-09-02,PORT_CONGESTION,UNKNOWN,5,1,0.5181
34f3529563,2015-09-03,PORT_CONGESTION,UNKNOWN,8,1,0.8686
